sample	event	nflash	nclus	n_noflash	n_correct	n_wrong	n_oob	note
mcp2k	173582	16	42	0	25	17	0	
mcp2k	173585	15	45	0	26	19	0	
mcp2k	173620	13	50	1	6	43	0	
mcp2k	173636	20	51	0	28	23	0	
mcp2k	173643	13	75	0	31	44	0	
mcp2k	173665	17	53	0	18	34	1	
mcp2k	173671	11	71	1	47	20	3	
mcp2k	173692	16	48	0	36	12	0	
mcp2k	173717	15	50	0	25	23	2	
mcp2k	173781	13	55	0	25	30	0	
mcp2k	173790	11	46	0	20	26	0	
mcp2k	173819	11	39	0	6	33	0	
mcp2k	173827	19	71	0	24	47	0	
mcp2k	173862	9	33	0	13	16	4	
mcp2k	173869	12	59	0	37	22	0	
mcp2k	173906	9	26	0	14	12	0	
mcp2k	173912	15	46	0	34	12	0	
mcp2k	173915	15	85	0	32	50	3	
mcp2k	173978	13	62	0	35	27	0	
mcp2k	174000	16	62	0	46	16	0	
mcp2k	174132	10	33	1	12	20	0	
mcp2k	174149	14	59	0	38	21	0	
mcp2k	174164	14	38	1	7	30	0	
mcp2k	174170	17	48	0	30	18	0	
mcp2k	174221	15	61	0	19	42	0	
mcp2k	174230	14	40	0	23	17	0	
mcp2k	174258	15	30	0	14	16	0	
mcp2k	174265	12	54	0	16	38	0	
mcp2k	174280	18	38	0	20	18	0	
mcp2k	174302	18	43	0	15	28	0	
mcp2k	174311	14	59	0	15	44	0	
mcp2k	174330	15	99	0	91	8	0	
mcp2k	174352	13	65	0	36	29	0	
mcp2k	174443	11	32	0	11	19	2	
mcp2k	174465	17	88	0	73	15	0	
mcp2k	174506	13	67	0	56	11	0	
mcp2k	174551	13	42	0	17	25	0	
mcp2k	174573	13	57	1	17	39	0	
mcp2k	174589	15	86	0	50	36	0	
mcp2k	174617	15	22	0	14	8	0	
mcp2k	174661	10	50	0	29	21	0	
mcp2k	174704	12	27	0	17	10	0	
mcp2k	174720	16	32	0	19	13	0	
mcp2k	174736	11	54	1	6	44	3	
mcp2k	174770	14	45	0	30	15	0	
mcp2k	174771	12	96	0	17	78	1	
mcp2k	174795	17	55	0	14	41	0	
mcp2k	174839	15	38	0	27	11	0	
mcp2k	174896	15	83	0	75	8	0	
mcp2k	174902	8	71	0	55	15	1	
mcp2k	174993	11	39	0	17	19	3	
mcp2k	175006	10	30	0	5	25	0	
mcp2k	175057	19	51	0	25	26	0	
mcp2k	175094	5	38	0	33	5	0	
mcp2k	175100	15	64	0	47	17	0	
mcp2k	175101	19	49	0	29	20	0	
mcp2k	175117	17	87	0	47	40	0	
mcp2k	175147	14	54	0	22	32	0	
mcp2k	175189	15	76	0	15	61	0	
mcp2k	175242	12	49	0	24	25	0	
mcp2k	175380	12	55	0	21	34	0	
mcp2k	175689	17	65	0	18	46	1	
mcp2k	175777	16	39	0	18	21	0	
mcp2k	175814	11	33	0	11	21	1	
mcp2k	175829	14	26	0	17	9	0	
mcp2k	175848	7	52	0	27	25	0	
mcp2k	175864	8	57	0	21	36	0	
mcp2k	175871	14	69	0	48	21	0	
mcp2k	175893	17	57	0	26	31	0	
mcp2k	175931	16	43	0	23	18	2	
mcp2k	175936	20	52	0	31	21	0	
mcp2k	175952	9	24	0	19	5	0	
mcp2k	175959	15	47	0	28	19	0	
mcp2k	176137	6	43	0	18	22	3	
mcp2k	176150	13	51	0	32	19	0	
mcp2k	176159	15	31	0	15	16	0	
mcp2k	176181	10	57	0	27	30	0	
mcp2k	176260	14	53	0	37	16	0	
mcp2k	176333	20	65	0	24	41	0	
mcp2k	176399	8	26	0	13	13	0	
mcp2k	176423	11	52	0	24	28	0	
mcp2k	176502	13	169	0	41	128	0	
mcp2k	176533	13	74	0	62	12	0	
mcp2k	176575	12	30	0	15	15	0	
mcp2k	176628	13	90	0	36	53	1	
mcp2k	176707	15	60	0	51	9	0	
mcp2k	176731	14	38	0	20	18	0	
mcp2k	176775	10	27	0	7	19	1	
mcp2k	176810	18	51	0	38	13	0	
mcp2k	176914	11	34	0	17	17	0	
mcp2k	176926	5	17	1	11	5	0	
mcp2k	176948	18	53	0	40	13	0	
mcp2k	176951	16	36	0	20	16	0	
mcp2k	176970	12	36	0	17	19	0	
mcp2k	176973	16	42	0	22	20	0	
mcp2k	176980	11	44	0	18	26	0	
mcp2k	176986	11	69	0	14	55	0	
mcp2k	177037	15	74	0	34	40	0	
mcp2k	177068	14	51	0	32	19	0	
mcp2k	177102	11	20	0	13	7	0	
mcp2k	177149	9	43	0	17	26	0	
mcp2k	177156	18	72	0	37	35	0	
mcp2k	177171	13	45	0	17	28	0	
mcp2k	177178	14	53	0	23	30	0	
mcp2k	177193	17	70	0	33	36	1	
mcp2k	177266	14	75	0	40	35	0	
mcp2k	177278	14	55	0	33	22	0	
mcp2k	177294	17	46	0	21	25	0	
mcp2k	177301	13	47	0	35	12	0	
mcp2k	177360	8	44	0	14	30	0	
mcp2k	177366	13	59	0	15	44	0	
mcp2k	177404	16	45	0	11	34	0	
mcp2k	177413	15	48	0	16	32	0	
mcp2k	177455	10	41	0	16	24	1	
mcp2k	177477	14	37	0	14	23	0	
mcp2k	177521	7	42	0	22	20	0	
mcp2k	177530	9	38	0	14	24	0	
mcp2k	177536	13	85	0	26	59	0	
mcp2k	177574	15	61	0	36	25	0	
mcp2k	177589	9	51	1	24	24	2	
mcp2k	177787	11	38	0	24	14	0	
mcp2k	177873	16	38	0	28	10	0	
mcp2k	177875	18	50	0	28	22	0	
mcp2k	177910	13	46	1	23	22	0	
mcp2k	177917	23	89	0	50	39	0	
mcp2k	177939	12	48	0	16	32	0	
mcp2k	177961	18	58	0	22	36	0	
mcp2k	178042	15	64	0	35	29	0	
mcp2k	178115	9	35	0	12	23	0	
mcp2k	178146	12	35	0	20	15	0	
mcp2k	178152	18	82	0	35	47	0	
mcp2k	178225	11	31	0	24	7	0	
mcp2k	178240	15	83	0	19	64	0	
mcp2k	178328	13	60	0	17	43	0	
mcp2k	178337	19	51	0	45	6	0	
mcp2k	178350	18	46	0	25	21	0	
mcp2k	178381	17	54	0	17	37	0	
mcp2k	178388	11	45	0	30	15	0	
mcp2k	178410	20	96	0	27	69	0	
mcp2k	178445	18	40	1	8	31	0	
mcp2k	178476	14	37	0	23	14	0	
mcp2k	178513	7	44	2	21	21	0	
mcp2k	178535	9	33	1	19	13	0	
mcp2k	178548	12	50	0	23	27	0	
mcp2k	178570	19	72	0	37	35	0	
mcp2k	178577	12	33	0	9	24	0	
mcp2k	178601	13	65	0	51	13	1	
mcp2k	178645	16	62	0	25	37	0	
mcp2k	178841	11	70	0	62	8	0	
mcp2k	178865	12	57	0	30	24	3	
mcp2k	178872	17	62	0	29	33	0	
mcp2k	178885	15	50	0	15	35	0	
mcp2k	178907	13	40	0	20	20	0	
mcp2k	178931	11	46	0	18	28	0	
mcp2k	178938	13	29	0	15	14	0	
mcp2k	178966	12	65	1	31	33	0	
mcp2k	178982	13	44	0	19	25	0	
mcp2k	178995	15	89	0	53	36	0	
mcp2k	179048	15	138	0	108	30	0	
mcp2k	179054	18	69	0	34	35	0	
mcp2k	179246	12	81	1	39	41	0	
mcp2k	179303	19	91	0	11	80	0	
mcp2k	179325	10	43	0	11	32	0	
mcp2k	179356	13	40	1	13	26	0	
mcp2k	179369	12	114	0	54	60	0	
mcp2k	179435	21	51	0	38	13	0	
mcp2k	179604	7	29	0	19	10	0	
mcp2k	179611	11	75	0	28	46	1	
mcp2k	179752	12	42	0	27	15	0	
mcp2k	179765	6	25	0	10	13	2	
mcp2k	179840	14	47	0	17	30	0	
mcp2k	179897	18	68	0	33	35	0	
mcp2k	179912	14	51	0	33	17	1	
mcp2k	179928	11	36	0	17	19	0	
mcp2k	179963	22	158	0	45	113	0	
mcp2k	180000	13	63	0	34	29	0	
mcp2k	180044	11	94	0	89	5	0	
mcp2k	180088	16	51	0	32	19	0	
mcp2k	180117	14	32	0	13	18	1	
mcp2k	180308	14	52	0	6	46	0	
mcp2k	180403	14	47	0	30	17	0	
mcp2k	180462	16	40	0	29	11	0	
mcp2k	180544	15	52	0	40	12	0	
mcp2k	180566	19	29	0	7	22	0	
mcp2k	180645	12	39	0	20	19	0	
mcp2k	180698	9	58	0	12	41	5	
mcp2k	180720	9	37	0	15	22	0	
mcp2k	180764	13	47	0	24	23	0	
mcp2k	180777	11	20	0	11	9	0	
mcp2k	180918	15	74	0	42	32	0	
mcp2k	181050	11	77	0	55	22	0	
mcp2k	181072	14	65	0	18	46	1	
mcp2k	181094	5	38	0	3	13	22	
mcp2k	181160	12	44	0	18	26	0	
mcp2k	181226	14	47	0	19	28	0	
mcp2k	181248	16	66	0	45	21	0	
mcp2k	181402	17	26	0	17	9	0	
mcp2k	181776	14	44	0	38	6	0	
mcp2k	181930	15	79	0	17	62	0	
mcp2k	236192	13	37	0	19	18	0	
mcp2k	236500	19	89	0	63	26	0	
mcp2k	236610	15	44	0	21	23	0	
mcp2k	236742	16	41	0	12	29	0	
mcp2k	236852	16	83	0	29	54	0	
mcp2k	237028	12	48	0	28	20	0	
mcp2k	237292	14	72	0	54	18	0	
mcp2k	237380	17	57	0	19	37	1	
mcp2k	237446	14	58	0	5	53	0	
mcp2k	237688	15	69	0	24	44	1	
mcp2k	237710	15	58	0	29	29	0	
mcp2k	237798	16	40	1	28	11	0	
mcp2k	237930	14	53	0	48	5	0	
mcp2k	238018	6	30	0	5	24	1	
mcp2k	238062	20	60	0	29	31	0	
mcp2k	238106	15	48	0	29	19	0	
mcp2k	238502	14	71	0	36	34	1	
mcp2k	239118	14	45	0	24	21	0	
mcp2k	239162	16	49	0	40	9	0	
mcp2k	239206	14	47	0	21	26	0	
mcp2k	239404	17	63	0	23	40	0	
mcp2k	239712	15	58	0	38	20	0	
mcp2k	239932	12	57	0	39	18	0	
mcp2k	240196	12	40	0	22	18	0	
mcp2k	240306	19	108	0	86	22	0	
mcp2k	240372	14	56	0	30	26	0	
mcp2k	240504	20	60	0	32	28	0	
mcp2k	240636	10	46	0	28	18	0	
mcp2k	240922	12	57	0	29	28	0	
mcp2k	240966	12	42	0	13	29	0	
mcp2k	240988	13	53	0	28	25	0	
mcp2k	241186	21	50	0	29	21	0	
mcp2k	241274	12	39	0	11	28	0	
mcp2k	241340	17	30	0	11	19	0	
mcp2k	241626	16	33	1	19	13	0	
mcp2k	242000	14	68	1	50	17	0	
mcp2k	242022	12	37	0	24	13	0	
mcp2k	242264	12	44	0	27	17	0	
mcp2k	242286	13	61	0	31	30	0	
mcp2k	242484	13	29	0	23	6	0	
mcp2k	242550	12	27	0	17	10	0	
mcp2k	242726	12	62	0	32	30	0	
mcp2k	242748	12	29	0	14	15	0	
mcp2k	242770	17	89	0	16	73	0	
mcp2k	242814	16	86	0	30	56	0	
mcp2k	242858	9	33	0	5	28	0	
mcp2k	242968	8	47	0	12	32	3	
mcp2k	243210	17	35	0	23	12	0	
mcp2k	243408	19	55	1	29	25	0	
mcp2k	243628	17	76	1	51	24	0	
mcp2k	273559	10	34	0	15	19	0	
mcp2k	273845	9	36	2	22	12	0	
mcp2k	274505	14	45	0	24	21	0	
mcp2k	274681	12	48	0	11	37	0	
mcp2k	275011	15	61	0	46	15	0	
mcp2k	275187	26	36	0	17	19	0	
mcp2k	275231	11	28	1	0	27	0	
mcp2k	275385	16	66	0	37	29	0	
mcp2k	275429	14	50	0	22	27	1	
mcp2k	275451	14	33	0	8	25	0	
mcp2k	275539	10	78	0	37	41	0	
mcp2k	275671	14	50	0	19	31	0	
mcp2k	275825	21	66	0	38	28	0	
mcp2k	276309	16	55	0	25	30	0	
mcp2k	276331	12	26	0	23	3	0	
mcp2k	276925	10	41	0	25	16	0	
mcp2k	277013	17	53	0	36	17	0	
mcp2k	277123	11	55	0	28	26	1	
mcp2k	277189	10	42	0	2	39	1	
mcp2k	277277	10	74	0	21	49	4	
mcp2k	278487	14	50	0	19	31	0	
mcp2k	278509	14	58	0	24	33	1	
mcp2k	279213	8	31	0	12	19	0	
mcp2k	279273	13	48	0	27	21	0	
mcp2k	279537	19	44	0	17	27	0	
mcp2k	279713	9	55	1	12	36	6	
mcp2k	279823	16	42	0	19	23	0	
mcp2k	279829	19	91	0	75	16	0	
mcp2k	279955	15	48	0	29	19	0	
mcp2k	279977	12	36	0	15	20	1	
mcp2k	280043	13	42	0	11	31	0	
mcp2k	280153	9	27	1	22	4	0	
mcp2k	280159	14	95	0	90	5	0	
mcp2k	280225	16	55	0	12	43	0	
mcp2k	280329	10	40	0	15	25	0	
mcp2k	280351	15	41	0	25	16	0	
mcp2k	280461	11	23	0	21	2	0	
mcp2k	280637	17	97	0	41	56	0	
mcp2k	280709	9	47	1	26	20	0	
mcp2k	280769	9	47	0	9	38	0	
mcp2k	280819	12	76	0	47	29	0	
mcp2k	280857	9	34	0	21	12	1	
mcp2k	280885	5	24	1	16	7	0	
mcp2k	280923	22	77	0	33	44	0	
mcp2k	280929	13	42	0	24	18	0	
mcp2k	280945	9	33	0	23	7	3	
mcp2k	280967	16	42	0	21	21	0	
mcp2k	280995	14	81	0	40	41	0	
mcp2k	281165	10	64	1	4	55	4	
mcp2k	281215	13	44	0	34	10	0	
mcp2k	281253	18	57	0	17	40	0	
mcp2k	281325	13	43	0	7	36	0	
mcp2k	281341	12	28	2	15	11	0	
mcp2k	281347	18	68	0	35	32	1	
mcp2k	281479	12	51	0	41	10	0	
mcp2k	281561	12	85	0	35	50	0	
mcp2k	281567	13	109	0	95	14	0	
mcp2k	281743	12	37	0	4	33	0	
mcp2k	281781	16	101	0	88	13	0	
mcp2k	281853	16	83	0	55	26	2	
mcp2k	281875	12	31	0	6	25	0	
mcp2k	281985	17	74	0	47	27	0	
mcp2k	282067	12	45	0	12	33	0	
mcp2k	282155	17	76	0	36	40	0	
mcp2k	282271	11	74	0	22	52	0	
mcp2k	282469	19	65	0	10	55	0	
mcp2k	282491	14	31	1	15	15	0	
mcp2k	282529	7	83	1	35	44	3	
mcp2k	282689	12	74	0	61	13	0	
mcp2k	282749	12	61	0	44	17	0	
mcp2k	282837	18	80	0	60	20	0	
mcp2k	282909	13	80	0	48	32	0	
mcp2k	283013	15	32	0	12	20	0	
mcp2k	283035	13	61	0	30	31	0	
mcp2k	283129	12	35	0	20	14	1	
mcp2k	283150	20	71	0	25	46	0	
mcp2k	283211	15	35	0	5	26	4	
mcp2k	283216	18	83	0	64	19	0	
mcp2k	283299	15	85	0	23	62	0	
mcp2k	283370	11	56	0	32	24	0	
mcp2k	283525	11	47	0	19	28	0	
mcp2k	283568	16	89	0	74	15	0	
mcp2k	283585	19	57	0	35	22	0	
mcp2k	283590	8	33	0	10	22	1	
mcp2k	283591	12	55	0	32	23	0	
mcp2k	283700	14	44	0	24	20	0	
mcp2k	283723	13	35	0	21	14	0	
mcp2k	283761	9	38	0	8	30	0	
mcp2k	283833	14	73	0	55	18	0	
mcp2k	283849	13	24	0	6	18	0	
mcp2k	283876	14	40	0	23	17	0	
mcp2k	284025	9	30	0	12	18	0	
mcp2k	284030	10	40	3	33	2	2	
mcp2k	284047	12	25	0	10	15	0	
mcp2k	284096	15	65	0	21	44	0	
mcp2k	284206	7	38	0	18	20	0	
mcp2k	284294	16	64	0	31	33	0	
mcp2k	284382	19	46	0	30	16	0	
mcp2k	284866	21	69	0	32	37	0	
mcp2k	284905	19	39	0	24	15	0	
mcp2k	284971	16	48	0	30	18	0	
mcp2k	285059	18	88	0	56	32	0	
mcp2k	285323	13	43	0	17	22	4	
mcp2k	285350	16	69	0	35	34	0	
mcp2k	285372	6	40	0	0	37	3	
mcp2k	285416	10	64	0	14	46	4	
mcp2k	285438	22	59	0	18	41	0	
mcp2k	285460	19	70	0	15	55	0	
mcp2k	285521	19	152	0	111	41	0	
mcp2k	285680	16	39	0	19	20	0	
mcp2k	285724	13	68	0	57	11	0	
mcp2k	285851	19	124	0	97	27	0	
mcp2k	285878	25	60	0	41	19	0	
mcp2k	285895	14	38	1	29	8	0	
mcp2k	285961	10	50	0	28	22	0	
mcp2k	286049	20	76	1	27	46	2	
mcp2k	286076	13	52	0	41	11	0	
mcp2k	286120	17	64	0	24	37	3	
mcp2k	286225	14	61	0	38	23	0	
mcp2k	286269	13	39	0	25	14	0	
mcp2k	286296	15	67	0	41	26	0	
mcp2k	286450	12	31	0	11	17	3	
mcp2k	286489	13	60	0	23	37	0	
mcp2k	286555	10	33	0	23	10	0	
mcp2k	286582	11	40	0	31	9	0	
mcp2k	286621	11	46	0	4	42	0	
mcp2k	286670	17	49	0	24	25	0	
mcp2k	286802	18	71	0	39	32	0	
mcp2k	287090	15	68	0	27	40	1	
mcp2k	287110	17	70	0	50	18	2	
mcp2k	287132	16	47	0	31	16	0	
mcp2k	287244	14	31	1	17	13	0	
mcp2k	287332	15	44	0	9	35	0	
mcp2k	287374	13	51	0	18	31	2	
mcp2k	287464	10	41	0	12	29	0	
mcp2k	287550	16	65	0	33	32	0	
mcp2k	287596	16	60	1	34	25	0	
mcp2k	287638	13	48	0	19	29	0	
mcp2k	287662	17	81	0	55	25	1	
mcp2k	287682	14	82	0	39	42	1	
mcp2k	287770	15	48	0	21	27	0	
mcp2k	287794	16	52	0	22	30	0	
mcp2k	287926	16	68	0	51	17	0	
mcp2k	287970	17	111	0	32	79	0	
mcp2k	288012	12	36	0	22	14	0	
mcp2k	288056	11	51	0	31	20	0	
mcp2k	288080	10	40	0	22	18	0	
mcp2k	288124	9	29	0	11	18	0	
mcp2k	288278	20	41	0	13	28	0	
mcp2k	288716	18	47	0	27	20	0	
mcp2k	288914	20	45	0	11	32	2	
mcp2k	289158	9	30	0	21	7	2	
mcp2k	289202	21	111	0	50	61	0	
mcp2k	289246	17	77	0	48	29	0	
mcp2k	289290	19	110	0	85	25	0	
mcp2k	289312	16	50	0	33	17	0	
mcp2k	289376	13	28	0	13	15	0	
mcp2k	289464	15	57	0	32	25	0	
mcp2k	289508	14	53	0	23	28	2	
mcp2k	289596	16	46	0	17	27	2	
mcp2k	289818	20	108	1	66	41	0	
mcp2k	289840	18	51	1	24	26	0	
mcp2k	289862	14	31	0	9	22	0	
mcp2k	290168	13	43	0	20	23	0	
mcp2k	290192	21	43	0	17	26	0	
mcp2k	290476	20	59	0	26	33	0	
mcp2k	290542	14	55	0	39	16	0	
mcp2k	290566	12	36	0	18	18	0	
mcp2k	290588	12	94	0	71	23	0	
mcp2k	290654	27	80	0	37	43	0	
mcp2k	290676	15	87	0	52	35	0	
mcp2k	290718	13	44	0	26	18	0	
mcp2k	290740	17	113	1	101	11	0	
mcp2k	290742	15	61	0	13	46	2	
mcp2k	290762	18	50	0	23	27	0	
mcp2k	290786	11	33	0	18	15	0	
mcp2k	290874	12	49	0	29	19	1	
mcp2k	290938	21	79	1	47	31	0	
mcp2k	291006	13	37	0	12	24	1	
mcp2k	291072	23	159	0	52	107	0	
mcp2k	291248	19	51	0	24	27	0	
mcp2k	291754	12	46	0	30	10	6	
mcp2k	291820	15	66	0	27	39	0	
mcp2k	292370	15	49	0	34	15	0	
mcp2k	292436	18	57	0	19	38	0	
mcp2k	292524	17	83	0	55	28	0	
mcp2k	292568	11	50	0	21	29	0	
mcp2k	292612	14	67	0	35	32	0	
mcp2k	292722	14	40	0	17	23	0	
mcp2k	292788	12	29	0	16	13	0	
mcp2k	292810	18	78	0	51	27	0	
mcp2k	293470	16	65	0	30	35	0	
mcp2k	293492	13	46	0	13	33	0	
mcp2k	293536	17	87	1	38	48	0	
mcp2k	293734	11	36	0	20	16	0	
mcp2k	294064	12	32	0	22	10	0	
mcp2k	294174	10	77	0	24	49	4	
mcp2k	294284	9	37	0	12	25	0	
mcp2k	294438	14	48	0	33	15	0	
mcp2k	294922	11	54	0	36	18	0	
mcp2k	315955	15	47	0	37	10	0	
mcp2k	316021	17	65	0	48	14	3	
mcp2k	316043	15	54	0	5	49	0	
mcp2k	316065	10	33	0	18	15	0	
mcp2k	316197	19	53	0	28	25	0	
mcp2k	316261	12	55	0	11	42	2	
mcp2k	316329	17	64	0	48	16	0	
mcp2k	316571	13	25	0	13	12	0	
mcp2k	316615	12	38	0	23	15	0	
mcp2k	316769	17	52	0	19	33	0	
mcp2k	316811	10	37	0	27	10	0	
mcp2k	316879	15	38	0	16	22	0	
mcp2k	316987	7	40	0	25	15	0	
mcp2k	317009	16	41	0	29	12	0	
mcp2k	317077	13	83	0	53	27	3	
mcp2k	317297	16	73	0	33	40	0	
mcp2k	317341	16	51	0	16	33	2	
mcp2k	317407	13	43	0	25	18	0	
mcp2k	317427	15	103	0	40	63	0	
mcp2k	317515	16	70	0	42	28	0	
mcp2k	317539	13	59	0	48	11	0	
mcp2k	317559	14	54	0	18	32	4	
mcp2k	317693	14	23	0	15	8	0	
mcp2k	317911	18	69	0	37	32	0	
mcp2k	317957	9	48	0	32	16	0	
mcp2k	317977	8	33	1	22	6	4	
mcp2k	318021	19	41	0	30	11	0	
mcp2k	318197	12	71	0	35	36	0	
mcp2k	318549	14	57	0	14	43	0	
mcp2k	318593	5	23	3	5	12	3	
mcp2k	318703	13	69	0	54	15	0	
mcp2k	318749	7	41	0	38	1	2	
mcp2k	318769	20	143	0	47	94	2	
mcp2k	318857	13	40	0	19	20	1	
mcp2k	319013	11	46	0	9	37	0	
mcp2k	319057	13	81	0	19	62	0	
mcp2k	319099	11	68	0	46	18	4	
mcp2k	319275	12	40	0	22	18	0	
mcp2k	319321	16	59	0	31	28	0	
mcp2k	319363	14	59	0	39	20	0	
mcp2k	319453	21	58	0	37	21	0	
mcp2k	319473	17	50	0	21	29	0	
mcp2k	319475	20	60	0	19	41	0	
mcp2k	319871	20	88	0	37	50	1	
mcp2k	319913	8	39	0	20	19	0	
mcp2k	320023	18	74	0	40	34	0	
mcp2k	320091	14	44	0	11	33	0	
mcp2k	320289	20	71	0	37	34	0	
mcp2k	320485	22	51	0	21	30	0	
mcp2k	320575	7	28	0	8	20	0	
mcp2k	320619	6	38	0	28	10	0	
mcp2k	320639	21	66	0	42	24	0	
mcp2k	320663	15	105	0	76	29	0	
mcp2k	320729	6	31	0	16	10	5	
mcp2k	320773	15	25	0	11	14	0	
mcp2k	320925	15	50	0	30	20	0	
mcp2k	320927	11	64	0	13	49	2	
mcp2k	321015	9	71	0	21	49	1	
mcp2k	321035	19	76	0	38	38	0	
mcp2k	321057	8	41	0	23	14	4	
mcp2k	321101	29	63	0	43	20	0	
mcp2k	321169	14	77	0	42	35	0	
mcp2k	321235	15	57	0	31	26	0	
mcp2k	321299	11	51	0	19	32	0	
mcp2k	321343	13	41	0	28	12	1	
mcp2k	321367	8	56	0	27	29	0	
mcp2k	321519	7	58	0	25	33	0	
mcp2k	321629	11	44	0	27	17	0	
mcp2k	321673	7	40	0	18	22	0	
mcp2k	321741	15	48	0	22	26	0	
mcp2k	321849	14	93	0	21	72	0	
mcp2k	321895	15	39	0	11	28	0	
mcp2k	321937	16	51	0	26	24	1	
mcp2k	321983	14	94	0	40	51	3	
mcp2k	322003	15	64	0	21	43	0	
mcp2k	322027	11	50	0	6	30	14	
mcp2k	322113	13	41	1	23	16	1	
mcp2k	322135	20	106	0	101	5	0	
mcp2k	322181	16	70	0	29	41	0	
mcp2k	322269	10	55	0	22	33	0	
mcp2k	322399	10	35	0	28	7	0	
mcp2k	322487	12	34	1	14	19	0	
mcp2k	322509	19	74	0	24	50	0	
mcp2k	322663	15	74	0	47	27	0	
mcp2k	322707	11	43	0	15	28	0	
mcp2k	322731	10	36	0	10	25	1	
mcp2k	322861	21	66	0	19	47	0	
mcp2k	322885	13	79	0	39	38	2	
mcp2k	322907	16	64	0	27	37	0	
mcp2k	323061	19	62	0	39	23	0	
mcp2k	323125	12	40	0	19	21	0	
mcp2k	323171	22	130	0	68	62	0	
mcp2k	323215	14	39	0	16	23	0	
mcp2k	323237	13	50	0	31	19	0	
mcp2k	323301	14	80	0	39	41	0	
mcp2k	323345	13	33	0	13	20	0	
mcp2k	323369	16	46	1	34	10	1	
mcp2k	323543	13	46	0	3	43	0	
mcp2k	323917	15	71	0	36	32	3	
mcp2k	324225	18	49	0	32	17	0	
mcp2k	346746	13	42	0	32	10	0	
mcp2k	346878	17	83	0	57	26	0	
mcp2k	347142	17	54	0	43	11	0	
mcp2k	347164	9	33	0	21	11	1	
mcp2k	347384	12	57	0	9	48	0	
mcp2k	347802	18	64	0	30	33	1	
mcp2k	347824	17	119	0	8	111	0	
mcp2k	347890	9	18	0	8	10	0	
mcp2k	348088	12	33	0	15	18	0	
mcp2k	348198	14	57	0	30	27	0	
mcp2k	348374	16	47	0	15	30	2	
mcp2k	348594	20	61	0	23	38	0	
mcp2k	348638	21	89	0	44	45	0	
mcp2k	348682	19	47	0	28	19	0	
mcp2k	349034	15	66	0	27	36	3	
mcp2k	349056	13	30	0	4	26	0	
mcp2k	349122	10	48	0	18	30	0	
mcp2k	349276	18	105	1	25	79	0	
mcp2k	349320	11	43	0	20	23	0	
mcp2k	349386	14	45	0	21	24	0	
mcp2k	350112	9	34	0	18	16	0	
mcp2k	350266	14	68	0	54	14	0	
mcp2k	350354	11	96	0	20	76	0	
mcp2k	350420	15	48	0	16	32	0	
mcp2k	350596	16	44	0	18	26	0	
mcp2k	350772	13	40	0	15	25	0	
mcp2k	350816	19	52	0	29	23	0	
mcp2k	350882	12	44	0	26	18	0	
mcp2k	350948	7	27	0	14	13	0	
mcp2k	351564	11	35	0	9	26	0	
mcp2k	351740	21	71	0	37	34	0	
mcp2k	352136	13	43	0	36	7	0	
mcp2k	352202	17	34	0	12	22	0	
mcp2k	352246	18	47	0	31	16	0	
mcp2k	352510	12	23	0	5	18	0	
mcp2k	352664	12	36	0	20	16	0	
mcp2k	352730	8	21	0	18	3	0	
mcp2k	352796	18	52	0	31	21	0	
mcp2k	352862	17	49	0	25	24	0	
mcp2k	352906	15	57	0	23	34	0	
mcp2k	353214	15	52	0	36	16	0	
mcp2k	354248	21	58	0	16	42	0	
mcp2k	354270	15	46	0	25	21	0	
mcp2k	354578	15	51	0	32	19	0	
mcp2k	354622	16	66	0	36	30	0	
mcp2k	355040	16	39	0	11	23	5	
mcp2k	355106	13	46	1	12	32	1	
mcp2k	355238	14	46	0	18	28	0	
mcp2k	355326	20	56	0	33	23	0	
mcp2k	355612	10	43	0	26	16	1	
mcp2k	388323	15	79	0	26	52	1	
mcp2k	388433	19	51	0	26	25	0	
mcp2k	388499	19	108	0	66	38	4	
mcp2k	388543	11	38	0	21	17	0	
mcp2k	388587	10	40	0	9	31	0	
mcp2k	388675	16	68	0	28	40	0	
mcp2k	388807	17	43	0	30	13	0	
mcp2k	389225	10	46	0	9	37	0	
mcp2k	389379	11	40	0	6	32	2	
mcp2k	389423	17	58	0	28	30	0	
mcp2k	389533	12	35	1	24	10	0	
mcp2k	389687	5	19	0	16	3	0	
mcp2k	390215	9	40	0	11	29	0	
mcp2k	390216	13	61	0	26	35	0	
mcp2k	390282	9	58	0	46	12	0	
mcp2k	390370	15	44	0	23	21	0	
mcp2k	390391	13	53	0	22	31	0	
mcp2k	390392	11	28	0	9	19	0	
mcp2k	390611	13	39	1	10	28	0	
mcp2k	390634	10	64	0	44	20	0	
mcp2k	390655	14	56	0	33	23	0	
mcp2k	390700	11	64	0	55	9	0	
mcp2k	390743	13	58	0	41	17	0	
mcp2k	390744	12	47	0	20	27	0	
mcp2k	390810	14	37	1	17	19	0	
mcp2k	390821	17	61	0	40	21	0	
mcp2k	390853	13	49	0	24	24	1	
mcp2k	390875	8	44	0	20	24	0	
mcp2k	390919	17	51	0	13	36	2	
mcp2k	390931	17	58	0	31	27	0	
mcp2k	390942	8	48	0	39	9	0	
mcp2k	391063	23	168	0	139	29	0	
mcp2k	391294	17	39	0	12	27	0	
mcp2k	391415	13	46	0	29	17	0	
mcp2k	391448	17	71	0	44	27	0	
