sample	event	kind	gid	npts	Q	Qfrac	ext	rms	dvtx	dheld	cx	cy	cz	cluster	cl_class	cl_npts	cl_gid	dcand	n_cand_pts	Qcand	f_absorbed	dfit	dfit_max	dfit_p90	f_far12
mcp2k	180698	UNHELD	25	5	38562.0	0.0011	1.0	0.12	112.6	3.0	-145.6	184.1	113.8	-1	OWN	0	0	0.0	5806	35021865.3	1.0	3.0	3.4	3.3	0.0
mcp2k	180698	UNHELD	30	11	55276.5	0.0016	1.8	0.57	128.6	3.1	-144.1	192.5	130.3	-1	OWN	0	0	0.0	5806	35021865.3	1.0	3.1	4.8	4.4	0.0
mcp2k	180698	UNHELD	31	48	313177.0	0.0089	5.1	0.83	130.1	3.0	-143.1	186.4	138.0	-1	OWN	0	0	0.0	5806	35021865.3	1.0	3.0	5.4	4.6	0.0
mcp2k	180698	UNHELD	32	6	26704.0	0.0008	1.5	0.22	140.1	3.0	-142.5	194.2	140.9	-1	OWN	0	0	0.0	5806	35021865.3	1.0	3.0	4.3	4.3	0.0
mcp2k	180698	UNHELD	47	19	136440.0	0.0039	7.0	0.37	169.6	3.0	-139.5	193.7	174.6	-1	OWN	0	0	0.0	5806	35021865.3	1.0	3.0	4.1	3.9	0.0
mcp2k	180698	UNHELD	50	12	61283.0	0.0017	3.3	0.35	180.0	3.0	-138.8	186.7	182.3	-1	OWN	0	0	0.0	5806	35021865.3	1.0	3.0	4.7	4.3	0.0
mcp2k	180698	UNHELD	51	52	417183.0	0.0119	15.8	0.47	183.4	3.0	-137.3	194.3	195.7	-1	OWN	0	0	0.0	5806	35021865.3	1.0	3.0	4.6	4.2	0.0
mcp2k	180698	UNHELD	52	13	70315.0	0.002	2.6	0.35	186.9	3.1	-138.2	186.8	188.8	-1	OWN	0	0	0.0	5806	35021865.3	1.0	3.1	4.8	4.6	0.0
mcp2k	180698	UNHELD	56	28	173216.0	0.0049	5.6	0.54	208.7	3.0	-135.6	187.3	212.8	-1	OWN	0	0	0.0	5806	35021865.3	1.0	3.0	4.9	4.4	0.0
mcp2k	180698	UNHELD	57	5	34856.0	0.001	1.6	0.3	211.7	3.0	-135.5	194.4	212.1	-1	OWN	0	0	0.0	5806	35021865.3	1.0	3.0	3.8	3.8	0.0
mcp2k	180698	UNHELD	61	32	231704.0	0.0066	9.3	0.52	222.6	3.1	-133.7	193.9	230.8	-1	OWN	0	0	0.0	5806	35021865.3	1.0	3.1	4.5	4.1	0.0
mcp2k	180698	UNHELD	63	7	36308.0	0.001	2.1	0.15	241.6	3.0	-132.6	188.6	242.7	-1	OWN	0	0	0.0	5806	35021865.3	1.0	3.0	3.5	3.4	0.0
mcp2k	180698	NEARBY	-1	9	18836.6	0.0005	0.7	0.22	70.6	nan	-149.5	192.6	70.7	57	COMPANION	9	1	1.2	5806	35021865.3					
mcp2k	181050	NEARBY	-1	833	10238466.1	0.808	15.8	4.38	6.4	nan	-36.9	190.1	487.4	18	OTHER	833	0	4.1	1574	12670629.5					
mcp2k	236610	UNHELD	0	103	601899.0	0.0806	9.9	1.46	10.7	3.0	155.9	10.6	497.0	-1	OWN	0	0	0.0	872	7469188.9	1.0	3.0	8.7	7.1	0.0
mcp2k	236610	UNHELD	1	163	1073387.0	0.1437	8.1	1.51	5.4	3.0	155.6	12.2	482.4	-1	OWN	0	0	0.0	872	7469188.9	1.0	3.0	7.5	6.4	0.0
mcp2k	237292	NEARBY	-1	20	148557.0	0.0128	1.2	0.47	44.2	nan	-73.1	-59.5	419.0	64	COMPANION	20	4	1.8	1305	11593351.1					
mcp2k	237380	NEARBY	-1	11	38276.0	0.0307	1.0	0.33	16.4	nan	-201.8	-61.2	272.9	1	COMPANION	11	3	0.4	181	1246495.7					
mcp2k	237446	UNHELD	1	38	208482.4	0.0315	5.3	1.24	4.2	3.0	194.1	-182.4	198.4	-1	OWN	0	0	0.0	717	6626401.9	1.0	3.0	5.6	4.6	0.0
mcp2k	237446	NEARBY	-1	65	340674.1	0.0514	105.4	0.82	41.3	nan	202.2	-183.1	206.9	11	UNMATCHED	65	1000011	0.3	717	6626401.9					
mcp2k	237710	UNHELD	0	46	231857.0	0.0248	10.4	0.58	7.0	3.0	-9.1	-104.1	410.7	-1	OWN	0	0	0.0	1857	9366076.1	1.0	3.0	5.2	4.5	0.0
mcp2k	237710	UNHELD	1	10	61328.0	0.0065	6.0	0.24	4.9	3.0	-9.1	-113.6	403.4	-1	OWN	0	0	0.0	1857	9366076.1	1.0	3.0	4.0	3.8	0.0
mcp2k	237710	UNHELD	3	6	14028.7	0.0015	2.7	0.24	72.8	3.3	-3.0	-85.1	465.6	-1	OWN	0	0	0.0	1857	9366076.1	1.0	3.3	3.8	3.8	0.0
mcp2k	237710	UNHELD	4	9	71075.0	0.0076	5.2	0.31	68.3	3.0	-2.4	-92.2	465.7	-1	OWN	0	0	0.0	1857	9366076.1	1.0	3.0	3.7	3.7	0.0
mcp2k	237710	UNHELD	5	34	193453.0	0.0207	7.1	0.46	78.9	3.0	-2.1	-82.2	474.7	-1	OWN	0	0	0.0	1857	9366076.1	1.0	3.0	4.6	4.0	0.0
mcp2k	237798	UNHELD	1	158	1024580.7	0.0394	13.9	0.6	31.5	3.0	-125.7	71.9	102.2	-1	OWN	0	0	0.0	3696	25975841.3	1.0	3.0	7.9	6.9	0.0
mcp2k	237798	UNHELD	3	26	130324.5	0.005	4.3	0.48	4.2	3.0	-122.3	39.9	76.5	-1	OWN	0	0	0.0	3696	25975841.3	1.0	3.0	4.8	4.4	0.0
mcp2k	239404	UNHELD	1	40	372062.3	0.0257	3.9	0.61	6.1	3.1	166.0	67.5	88.5	-1	OWN	0	0	0.0	1377	14469907.1	1.0	3.1	5.2	4.5	0.0
mcp2k	240196	NEARBY	-1	10	127182.0	0.0312	0.5	0.28	29.1	nan	-201.7	66.6	377.4	1	COMPANION	10	3	0.3	250	4080116.1					
mcp2k	240372	UNHELD	0	26	121846.5	0.0064	7.8	0.34	72.5	3.0	32.2	78.7	129.2	-1	OWN	0	0	0.0	2208	19104917.0	1.0	3.0	4.4	4.0	0.0
mcp2k	240372	UNHELD	1	12	86068.3	0.0045	2.7	0.21	72.0	3.0	31.7	75.4	122.6	-1	OWN	0	0	0.0	2208	19104917.0	1.0	3.0	3.3	3.2	0.0
mcp2k	240372	UNHELD	2	11	45198.0	0.0024	2.5	0.42	62.3	3.1	30.3	79.9	114.4	-1	OWN	0	0	0.0	2208	19104917.0	1.0	3.1	4.3	4.1	0.0
mcp2k	240372	UNHELD	3	12	87145.3	0.0046	2.6	0.53	5.8	3.1	11.2	114.5	68.0	-1	OWN	0	0	0.0	2208	19104917.0	1.0	3.1	4.6	3.8	0.0
mcp2k	240636	NEARBY	-1	3	15214.2	0.0009	0.6	0.13	257.6	nan	-119.3	11.7	500.7	2	COMPANION	3	0	0.3	3115	16881529.5					
mcp2k	241626	UNHELD	0	122	737995.1	0.0479	10.8	1.36	81.3	3.1	-162.2	73.5	123.5	-1	OWN	0	0	0.0	2429	15421882.8	1.0	3.1	8.4	6.4	0.0
mcp2k	241626	UNHELD	2	11	85837.0	0.0056	2.1	0.58	100.2	3.1	-161.6	64.3	129.8	-1	OWN	0	0	0.0	2429	15421882.8	1.0	3.1	4.9	4.3	0.0
mcp2k	241626	UNHELD	3	240	1814306.4	0.1176	7.2	1.78	111.8	3.0	-159.6	73.3	150.7	-1	OWN	0	0	0.0	2429	15421882.8	1.0	3.0	8.4	7.1	0.0
mcp2k	241626	UNHELD	4	19	66498.0	0.0043	2.9	0.6	116.3	3.0	-159.7	63.8	147.8	-1	OWN	0	0	0.0	2429	15421882.8	1.0	3.0	4.9	4.5	0.0
mcp2k	242484	UNHELD	3	5	5189.0	0.0003	1.5	0.29	212.3	3.0	-113.7	35.8	350.6	-1	OWN	0	0	0.0	3064	20104904.7	1.0	3.0	3.9	3.8	0.0
mcp2k	242484	UNHELD	5	6	9787.0	0.0005	4.3	0.27	220.6	3.0	-110.6	28.9	357.3	-1	OWN	0	0	0.0	3064	20104904.7	1.0	3.0	3.4	3.4	0.0
mcp2k	242550	UNHELD	0	64	315107.4	0.0054	5.0	1.08	3.5	3.0	-78.6	110.6	171.6	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	7.5	6.3	0.0
mcp2k	242550	UNHELD	1	22	168138.0	0.0029	6.6	0.3	23.2	9.1	-80.1	128.5	190.8	-1	OWN	0	0	0.0	9945	58374765.1	0.0	9.1	12.7	12.4	0.273
mcp2k	242550	UNHELD	2	162	882726.4	0.0151	10.7	2.48	27.3	3.0	-80.9	117.8	202.7	-1	OWN	0	0	0.0	9945	58374765.1	0.833	3.0	12.4	11.1	0.043
mcp2k	242550	UNHELD	3	97	366387.4	0.0063	8.4	1.59	71.6	3.0	-85.1	101.1	241.0	-1	OWN	0	0	0.0	9945	58374765.1	0.691	3.0	10.4	9.5	0.0
mcp2k	242550	UNHELD	4	43	243838.7	0.0042	4.7	0.7	323.6	3.0	-109.1	80.3	492.2	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	5.4	4.7	0.0
mcp2k	242550	UNHELD	5	50	244332.6	0.0042	5.4	1.18	321.1	3.0	-108.8	88.9	489.6	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	7.2	6.1	0.0
mcp2k	242550	UNHELD	11	17	135098.0	0.0023	6.0	0.39	301.9	3.1	-107.2	89.8	469.6	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.1	4.2	4.0	0.0
mcp2k	242550	UNHELD	16	6	36879.0	0.0006	2.1	0.27	292.5	3.0	-106.0	90.8	457.4	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	3.8	3.7	0.0
mcp2k	242550	UNHELD	17	12	97141.0	0.0017	4.7	0.38	287.8	3.0	-105.5	84.2	453.6	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	4.3	3.9	0.0
mcp2k	242550	UNHELD	21	5	33444.0	0.0006	1.5	0.31	283.4	3.2	-105.0	91.7	447.4	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.2	4.2	4.0	0.0
mcp2k	242550	UNHELD	27	11	80480.0	0.0014	5.8	0.25	261.6	3.0	-103.1	93.1	429.3	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	3.8	3.6	0.0
mcp2k	242550	UNHELD	28	12	93025.0	0.0016	4.6	0.31	261.2	3.0	-102.9	86.4	428.0	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	3.8	3.8	0.0
mcp2k	242550	UNHELD	30	7	50664.0	0.0009	3.4	0.28	252.7	3.0	-101.8	87.4	417.9	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	3.9	3.8	0.0
mcp2k	242550	UNHELD	35	9	74986.0	0.0013	4.4	0.16	236.4	3.1	-100.1	88.5	402.3	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.1	3.6	3.5	0.0
mcp2k	242550	UNHELD	37	22	162223.0	0.0028	4.1	0.42	226.1	3.0	-99.1	89.3	391.9	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	4.2	4.1	0.0
mcp2k	242550	UNHELD	38	32	242110.0	0.0041	7.0	0.55	218.3	3.0	-98.9	96.9	389.5	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	5.1	4.3	0.0
mcp2k	242550	UNHELD	39	94	638994.2	0.0109	18.1	0.71	191.5	3.0	-96.9	91.3	367.0	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	5.9	4.9	0.0
mcp2k	242550	UNHELD	40	11	76352.6	0.0013	3.2	0.34	210.7	3.0	-97.8	97.9	377.0	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	3.8	3.6	0.0
mcp2k	242550	UNHELD	41	74	570072.9	0.0098	21.5	0.56	172.2	3.0	-96.0	100.0	354.7	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	5.3	4.4	0.0
mcp2k	242550	UNHELD	42	6	52973.0	0.0009	3.9	0.26	182.7	3.1	-95.3	93.3	348.8	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.1	3.6	3.5	0.0
mcp2k	242550	UNHELD	45	16	112685.0	0.0019	4.7	0.49	164.7	3.0	-93.8	94.8	331.7	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	4.5	4.2	0.0
mcp2k	242550	UNHELD	46	20	110202.1	0.0019	4.7	0.43	162.0	3.0	-93.9	102.3	330.1	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	4.4	4.0	0.0
mcp2k	242550	UNHELD	47	5	39999.0	0.0007	2.5	0.36	158.5	3.1	-93.2	95.8	323.5	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.1	4.2	4.0	0.0
mcp2k	242550	UNHELD	49	15	96217.0	0.0016	5.8	0.36	145.8	3.0	-92.6	103.4	315.9	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	4.1	3.9	0.0
mcp2k	242550	UNHELD	52	11	97672.0	0.0017	3.5	0.36	139.1	3.0	-91.3	98.0	305.5	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	4.3	3.8	0.0
mcp2k	242550	UNHELD	55	5	40316.0	0.0007	2.8	0.28	133.1	3.1	-90.6	98.6	298.8	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.1	3.7	3.7	0.0
mcp2k	242550	UNHELD	57	5	29226.0	0.0005	2.0	0.2	127.0	3.0	-90.3	105.5	293.3	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	3.7	3.6	0.0
mcp2k	242550	UNHELD	58	21	155204.0	0.0027	4.0	0.49	118.3	3.0	-89.6	99.1	285.7	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	4.9	4.3	0.0
mcp2k	242550	UNHELD	60	16	117260.0	0.002	5.0	0.38	107.9	3.1	-88.6	107.5	276.9	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.1	4.5	4.0	0.0
mcp2k	242550	UNHELD	63	56	395302.8	0.0068	7.6	0.57	91.3	3.0	-87.1	109.3	262.1	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	4.9	4.4	0.0
mcp2k	242550	UNHELD	64	13	60058.0	0.001	3.4	0.57	99.5	3.0	-87.4	101.4	267.0	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	4.7	4.5	0.0
mcp2k	242550	UNHELD	67	12	85421.0	0.0015	7.4	0.3	73.2	3.0	-85.5	110.7	244.0	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	4.0	3.6	0.0
mcp2k	242550	UNHELD	68	87	436526.0	0.0075	8.7	1.03	49.0	3.0	-83.7	105.3	225.6	-1	OWN	0	0	0.0	9945	58374765.1	0.977	3.0	7.4	5.8	0.0
mcp2k	242550	UNHELD	70	158	743219.2	0.0127	6.6	1.26	48.2	3.0	-82.9	114.5	220.1	-1	OWN	0	0	0.0	9945	58374765.1	0.981	3.0	8.9	6.3	0.0
mcp2k	242550	UNHELD	71	20	113311.5	0.0019	4.8	0.62	32.9	3.0	-81.1	107.4	202.8	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	4.9	4.7	0.0
mcp2k	242550	UNHELD	74	11	62062.0	0.0011	2.6	0.4	22.3	3.0	-79.9	109.9	189.5	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	4.3	4.0	0.0
mcp2k	242550	UNHELD	75	29	137492.2	0.0024	1.9	0.38	19.4	3.0	-80.2	117.4	186.7	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	4.5	4.2	0.0
mcp2k	242550	UNHELD	76	26	83223.0	0.0014	5.8	0.43	6.1	3.0	-79.0	118.5	174.7	-1	OWN	0	0	0.0	9945	58374765.1	1.0	3.0	4.1	3.8	0.0
mcp2k	242550	NEARBY	-1	14	58478.4	0.001	1.9	0.37	337.6	nan	-107.8	84.1	500.7	7	COMPANION	14	0	0.3	9945	58374765.1					
mcp2k	242814	NEARBY	-1	215	2185562.5	0.1777	32.1	4.44	6.4	nan	201.9	-21.6	452.5	9	UNMATCHED	215	1000004	0.3	1254	12297337.0					
mcp2k	243628	UNHELD	0	82	939087.7	0.0258	7.5	0.6	46.0	3.0	-110.3	-115.8	285.4	-1	OWN	0	0	0.0	2841	36457253.9	1.0	3.0	5.6	4.9	0.0
mcp2k	243628	UNHELD	2	15	66546.0	0.0018	4.1	0.35	4.2	3.0	-102.7	-73.0	271.3	-1	OWN	0	0	0.0	2841	36457253.9	1.0	3.0	4.1	3.9	0.0
mcp2k	275231	UNHELD	0	5	18410.0	0.0004	1.6	0.13	383.9	3.1	87.1	-5.4	386.4	-1	OWN	0	0	0.0	7070	51570145.4	1.0	3.1	3.7	3.6	0.0
mcp2k	275231	UNHELD	1	43	1059314.2	0.0205	2.8	0.67	3.6	3.0	172.1	100.4	31.0	-1	OWN	0	0	0.0	7070	51570145.4	1.0	3.0	4.9	4.6	0.0
mcp2k	275231	UNHELD	5	9	10008.0	0.0002	2.1	0.16	54.4	3.1	158.4	86.1	78.6	-1	OWN	0	0	0.0	7070	51570145.4	1.0	3.1	3.8	3.6	0.0
mcp2k	275385	NEARBY	-1	8	17663.0	0.0019	1.2	0.38	149.0	nan	-201.8	-110.6	459.9	7	COMPANION	8	0	0.3	1865	9124929.9					
mcp2k	275539	UNHELD	0	23	384466.0	0.0143	3.4	0.54	74.8	3.0	-26.5	61.6	461.5	-1	OWN	0	0	0.0	1618	26885224.5	1.0	3.0	4.9	4.4	0.0
mcp2k	275539	UNHELD	1	66	376807.8	0.014	12.2	0.29	51.1	3.0	-24.9	43.5	465.9	-1	OWN	0	0	0.0	1618	26885224.5	1.0	3.0	6.7	6.5	0.0
mcp2k	275539	UNHELD	2	80	1661727.0	0.0618	6.7	0.62	3.1	3.0	-16.6	-9.5	451.7	-1	OWN	0	0	0.0	1618	26885224.5	1.0	3.0	4.5	4.3	0.0
mcp2k	279213	NEARBY	-1	2	5254.6	0.0017	0.0	0.0	42.3	nan	-97.7	123.7	500.4	2	COMPANION	2	5	0.3	496	3154166.1					
mcp2k	279537	UNHELD	0	186	2533659.2	0.1603	13.4	0.93	5.9	3.0	17.6	148.8	375.7	-1	OWN	0	0	0.0	1442	15808345.5	1.0	3.0	7.4	5.3	0.0
mcp2k	279537	UNHELD	1	21	263785.0	0.0167	5.0	0.42	21.5	3.0	17.5	140.5	378.7	-1	OWN	0	0	0.0	1442	15808345.5	1.0	3.0	4.3	4.1	0.0
mcp2k	279537	UNHELD	2	15	217698.0	0.0138	1.2	0.42	38.9	3.1	16.3	143.2	393.4	-1	OWN	0	0	0.0	1442	15808345.5	1.0	3.1	3.9	3.9	0.0
mcp2k	279955	UNHELD	0	298	3564596.6	0.1968	15.1	1.46	3.0	3.0	-98.1	133.6	274.6	-1	OWN	0	0	0.0	2806	18110064.8	1.0	3.0	5.7	4.8	0.0
mcp2k	280153	NEARBY	-1	5	47038.0	0.0112	0.5	0.2	25.6	nan	-201.7	62.9	358.3	2	COMPANION	5	3	0.4	357	4184549.9					
mcp2k	280159	UNHELD	0	11	145820.6	0.0017	2.2	0.23	9.8	3.2	-180.1	168.5	346.5	-1	OWN	0	0	0.0	8592	86572841.8	1.0	3.2	3.8	3.6	0.0
mcp2k	280159	UNHELD	1	25	403705.0	0.0047	4.5	0.23	11.2	3.5	-175.5	169.1	368.3	-1	OWN	0	0	0.0	8592	86572841.8	0.0	7.5	10.1	10.0	0.0
mcp2k	280159	UNHELD	2	80	1110912.8	0.0128	4.0	1.04	7.8	3.1	-179.2	157.8	347.9	-1	OWN	0	0	0.0	8592	86572841.8	1.0	3.2	7.1	6.8	0.0
mcp2k	280159	UNHELD	3	31	157680.6	0.0018	6.1	0.63	17.8	3.0	-175.1	167.1	377.0	-1	OWN	0	0	0.0	8592	86572841.8	1.0	3.0	5.6	4.7	0.0
mcp2k	280159	UNHELD	4	66	340139.2	0.0039	6.7	0.5	21.2	3.0	-174.8	160.9	381.9	-1	OWN	0	0	0.0	8592	86572841.8	1.0	3.0	4.7	4.4	0.0
mcp2k	280159	UNHELD	5	49	294221.0	0.0034	5.0	0.77	32.0	3.0	-173.4	171.6	391.9	-1	OWN	0	0	0.0	8592	86572841.8	1.0	3.0	5.7	5.3	0.0
mcp2k	280159	UNHELD	9	8	59618.0	0.0007	3.1	0.22	62.2	3.0	-170.4	176.6	419.0	-1	OWN	0	0	0.0	8592	86572841.8	1.0	3.0	3.6	3.5	0.0
mcp2k	280159	UNHELD	14	80	418538.5	0.0048	9.0	0.71	74.0	3.0	-168.5	173.1	438.5	-1	OWN	0	0	0.0	8592	86572841.8	1.0	3.0	6.1	5.1	0.0
mcp2k	280159	UNHELD	19	5	36135.0	0.0004	2.0	0.33	86.2	3.0	-168.0	181.3	441.3	-1	OWN	0	0	0.0	8592	86572841.8	1.0	3.0	4.0	3.8	0.0
mcp2k	280159	UNHELD	20	20	115435.0	0.0013	3.1	0.61	92.3	3.1	-167.5	183.1	449.4	-1	OWN	0	0	0.0	8592	86572841.8	1.0	3.1	5.1	4.6	0.0
mcp2k	280159	UNHELD	22	16	92077.0	0.0011	4.6	0.43	107.1	3.0	-165.9	185.7	464.8	-1	OWN	0	0	0.0	8592	86572841.8	1.0	3.0	3.9	3.8	0.0
mcp2k	280159	UNHELD	23	21	118297.9	0.0014	4.7	0.49	104.0	3.0	-166.1	177.8	462.7	-1	OWN	0	0	0.0	8592	86572841.8	1.0	3.0	5.2	4.6	0.0
mcp2k	280159	UNHELD	24	91	567371.8	0.0066	11.6	0.71	118.7	3.0	-164.1	190.7	483.5	-1	OWN	0	0	0.0	8592	86572841.8	1.0	3.0	5.8	4.9	0.0
mcp2k	280159	UNHELD	25	55	443767.0	0.0051	9.5	0.56	115.4	3.0	-164.7	180.9	476.6	-1	OWN	0	0	0.0	8592	86572841.8	1.0	3.0	5.2	4.6	0.0
mcp2k	280159	NEARBY	-1	5	101661.4	0.0012	0.6	0.19	25.6	nan	-201.6	177.6	353.7	1	COMPANION	5	0	0.3	8592	86572841.8					
mcp2k	280159	NEARBY	-1	8	63226.7	0.0007	0.4	0.24	147.5	nan	-160.1	187.8	500.6	2	OTHER	8	6	2.2	8592	86572841.8					
mcp2k	280159	NEARBY	-1	12	53022.7	0.0006	0.9	0.39	146.7	nan	-159.4	187.9	499.9	41	OTHER	12	6	2.3	8592	86572841.8					
mcp2k	280159	NEARBY	-1	2	3082.6	0.0	0.0	0.0	57.1	nan	-129.0	153.4	379.0	74	COMPANION	2	0	0.7	8592	86572841.8					
mcp2k	280159	NEARBY	-1	9	62414.0	0.0007	0.6	0.29	57.8	nan	-129.6	155.9	383.7	85	COMPANION	9	0	1.6	8592	86572841.8					
mcp2k	280329	UNHELD	0	79	906385.0	0.0654	9.0	1.32	6.8	3.0	166.4	-181.4	43.1	-1	OWN	0	0	0.0	1733	13856767.6	1.0	3.0	7.3	6.1	0.0
mcp2k	280329	UNHELD	1	127	1201892.0	0.0867	8.5	1.59	6.5	3.1	166.5	-190.9	43.7	-1	OWN	0	0	0.0	1733	13856767.6	1.0	3.1	9.1	7.9	0.0
mcp2k	280709	NEARBY	-1	107	1123656.0	0.1578	4.5	0.66	17.3	nan	-201.8	105.1	201.6	5	COMPANION	107	1	0.3	859	7118845.4					
mcp2k	281165	UNHELD	0	7	25924.0	0.0008	1.3	0.12	9.1	3.2	-26.5	-146.7	387.9	-1	OWN	0	0	0.0	3347	31257563.8	1.0	3.2	4.3	4.2	0.0
mcp2k	281165	UNHELD	1	14	37848.2	0.0012	0.9	0.53	11.7	3.1	-23.9	-133.5	397.6	-1	OWN	0	0	0.0	3347	31257563.8	1.0	3.1	4.4	4.1	0.0
mcp2k	281165	NEARBY	-1	3	4221.0	0.0001	0.6	0.13	92.3	nan	-0.4	-127.2	474.6	15	UNMATCHED	3	1000007	0.4	3347	31257563.8					
mcp2k	281325	UNHELD	0	14	77479.7	0.0108	1.4	0.52	4.8	3.1	131.7	145.3	234.2	-1	OWN	0	0	0.0	1065	7189153.7	1.0	3.1	4.9	4.8	0.0
mcp2k	281567	UNHELD	2	28	323956.0	0.0045	1.1	0.58	27.6	3.0	-57.3	-105.0	103.9	-1	OWN	0	0	0.0	8543	71510539.0	1.0	3.0	4.0	3.7	0.0
mcp2k	281567	UNHELD	3	7	49144.7	0.0007	2.1	0.28	35.9	3.0	-56.3	-105.9	112.6	-1	OWN	0	0	0.0	8543	71510539.0	1.0	3.0	3.2	3.2	0.0
mcp2k	281567	UNHELD	4	25	231334.0	0.0032	1.6	0.63	40.5	3.0	-53.8	-106.9	116.8	-1	OWN	0	0	0.0	8543	71510539.0	1.0	3.0	4.7	4.0	0.0
mcp2k	281567	UNHELD	5	62	374980.8	0.0052	2.1	0.82	44.9	3.0	-51.7	-98.6	121.7	-1	OWN	0	0	0.0	8543	71510539.0	1.0	3.0	4.8	4.6	0.0
mcp2k	281567	UNHELD	7	252	2260867.6	0.0316	10.8	2.05	8.8	3.0	-73.1	-95.4	94.4	-1	OWN	0	0	0.0	8543	71510539.0	0.214	3.0	7.2	6.0	0.0
mcp2k	281567	UNHELD	8	90	856233.4	0.012	4.8	1.2	6.4	3.0	-73.0	-109.8	90.1	-1	OWN	0	0	0.0	8543	71510539.0	1.0	3.1	6.4	6.1	0.0
mcp2k	281567	NEARBY	-1	8	61967.7	0.0009	0.8	0.15	44.6	nan	-106.5	-113.4	108.4	47	COMPANION	8	1	0.9	8543	71510539.0					
mcp2k	281781	NEARBY	-1	18	108448.9	0.0028	1.0	0.37	60.3	nan	-123.9	102.9	183.8	99	COMPANION	18	1	1.2	3448	38992666.4					
mcp2k	281985	UNHELD	0	6	60672.0	0.0027	1.6	0.16	20.6	3.0	49.3	75.9	493.0	-1	OWN	0	0	0.0	1271	22228836.2	1.0	3.0	3.9	3.8	0.0
mcp2k	281985	UNHELD	5	7	63064.0	0.0028	4.3	0.32	7.4	3.1	48.0	81.6	480.8	-1	OWN	0	0	0.0	1271	22228836.2	1.0	3.1	3.8	3.6	0.0
mcp2k	282067	UNHELD	0	12	98335.0	0.0118	2.8	0.36	6.1	3.0	115.8	-50.8	146.7	-1	OWN	0	0	0.0	1024	8326511.5	1.0	3.5	4.6	4.6	0.0
mcp2k	282749	UNHELD	0	7	78574.9	0.0069	1.0	0.45	75.5	3.0	157.6	-26.2	65.5	-1	OWN	0	0	0.0	1490	11439118.9	1.0	3.0	3.5	3.4	0.0
mcp2k	282749	UNHELD	1	14	76607.2	0.0067	2.4	0.47	5.1	3.2	107.4	-68.0	34.1	-1	OWN	0	0	0.0	1490	11439118.9	1.0	3.2	4.6	4.5	0.0
mcp2k	282749	UNHELD	4	5	35683.0	0.0031	2.5	0.81	13.4	8.6	106.9	-64.4	41.3	-1	OWN	0	0	0.0	1490	11439118.9	1.0	8.6	12.2	11.6	0.2
mcp2k	282749	UNHELD	8	7	39285.0	0.0034	3.4	0.93	33.0	26.4	106.9	-55.1	59.0	-1	OWN	0	0	0.0	1490	11439118.9	1.0	26.4	29.2	28.8	1.0
mcp2k	282749	UNHELD	14	6	31628.0	0.0028	4.0	0.53	23.5	16.8	106.7	-62.1	52.6	-1	OWN	0	0	0.0	1490	11439118.9	1.0	16.8	20.3	20.0	1.0
mcp2k	282749	UNHELD	16	12	103746.0	0.0091	4.4	0.83	37.2	22.3	106.7	-56.0	64.0	-1	OWN	0	0	0.0	1490	11439118.9	1.0	22.3	28.9	27.9	1.0
mcp2k	282749	UNHELD	19	6	31628.0	0.0028	4.0	0.46	23.0	14.9	106.7	-64.6	52.6	-1	OWN	0	0	0.0	1490	11439118.9	1.0	14.9	18.2	17.8	1.0
